ee_addr	size	class	cov_status	cov_source	cov_fuzzy	ppc_addr	mangled	demangled	decl_file	conf
002952f8	208	loop	near	m2c	92.12	00362790	_ZN2Tz10JmWorldSel12GetId2CurPosEi	Tz::JmWorldSel::GetId2CurPos(int)		med
002ab818	208	loop	near	ghidra	84.95	00344cb4	_ZN2Tz9JmNewInfo9CheckNaviEv	Tz::JmNewInfo::CheckNavi()		sim-med
002ac678	208	loop	near	lift	76.56	0034be84	_ZN2Tz9JmNewInfo17SetPuzzlePieceFlgEi	Tz::JmNewInfo::SetPuzzlePieceFlg(int)		sim-med
002ae1b0	208	loop	near	e3	51.38	003352f4	_ZN2Tz10JmComplete13isDiagramCompEii	Tz::JmComplete::isDiagramComp(int, int)		med
002d54a8	208	float	near	lift	70.97	0064a0d8	_ZN2Ti15MGOarashiPlayer11_OVR_attackEv	Ti::MGOarashiPlayer::_OVR_attack()		med
002d94b8	208	float	near	lift	78.54	00638438	_ZN2Ti12MGHachimitsu11demo_is_endEv	Ti::MGHachimitsu::demo_is_end()		med
00102528	204	loop	near	lift	77.61	000405e8	_ZN12TASK_MANAGER4linkEP4TASK	TASK_MANAGER::link(TASK*)		med
00131f48	204	loop	near	m2c	99.20	00111444	_ZN2kn12textureSetupEPv	kn::textureSetup(void*)		sim-med
0013e0f8	204	float	near	ghidra	61.74	00064230	_ZN2dk11CIRCLE_MASK6createEiiii	dk::CIRCLE_MASK::create(int, int, int, int)		med
0016cc18	204	branchy	near	lift	89.14	004b5aa8	_ZN2YS2VM11syscallbackEiP8BD_VALUEiPS0_	YS::VM::syscallback(int, BD_VALUE*, int, YS::VM*)		sim-low
00170018	204	loop	near	lift	74.76	00416b3c	_ZN2YS10CACHE_BUFF6HEADER5clearEv	YS::CACHE_BUFF::HEADER::clear()		med
0017a9e8	204	float	near	lift	28.61	004c61a4	_ZN2YS6ACTION4blowEPNS_3OBJE	YS::ACTION::blow(YS::OBJ*)		sim-med
00181ad0	204	branchy	near	ghidra	81.56	00404218	_ZN2YS8AREADATA4InitEPK4AREA	YS::AREADATA::Init(AREA const*)		med
001863a8	204	float	near	lift	92.77	00412bf8	_ZN2YS6BTLOBJ17exec_damage_smallEPNS_6DAMAGEEf	YS::BTLOBJ::exec_damage_small(YS::DAMAGE*, float)		sim-low
00187920	204	branchy	near	m2c	80.90	00412500	_ZN2YS6BTLOBJ12_OVR_is_starEv	YS::BTLOBJ::_OVR_is_star()		med
00188958	204	loop	near	lift	85.94	00495e64	_ZN2YS7PARTRAM12set_item_maxEi	YS::PARTRAM::set_item_max(int)		high
00194318	204	branchy	near	e3	84.04	0046843c	_ZN2YS3OBJ11exec_pirateEv	YS::OBJ::exec_pirate()		med
00196ca8	204	branchy	near	lift	56.84	00427958	_ZN2YS5EVENTC1EiPv	YS::EVENT::EVENT(int, void*)		sim-high
001a0920	204	branchy	near	m2c	73.67	004799c8	_ZNK2YS11PARTYATTACK9is_activeEPNS_5PARTYE	YS::PARTYATTACK::is_active(YS::PARTY*) const		sim-med
001a9458	204	loop	near	e3	69.92	00467654	_ZN2YS7OBJDATA7get_knaEii	YS::OBJDATA::get_kna(int, int)		high
001c0490	204	float	near	lift	88.94	00409a80	_ZN2YS12ATTACK_CHECK4execEv	YS::ATTACK_CHECK::exec()		sim-med
001dfdb8	204	float	near	ghidra	67.22	002b6a10	_ZN3ryj3PAX7MANAGER12set_obj_fadeEv	ryj::PAX::MANAGER::set_obj_fade()		med
002225a8	204	float	near	lift	75.69	005d5e18	_Z17KeVu0ItrsBallLineP19_KeaVu0ItrsBallLine	KeVu0ItrsBallLine(_KeaVu0ItrsBallLine*)		sim-low
0022f5e8	204	loop	near	lift	91.82	002d4b90	_ZN2sa5EVENT11leaveAllObjEv	sa::EVENT::leaveAllObj()		med
00240360	204	branchy	near	lift	72.12	00369378	_ZN2Tz5MCard9MakeFnameEi	Tz::MCard::MakeFname(int)		high
0027f3d8	204	branchy	near	lift	91.76	0031d0f8	_ZN2Tz9GumiPause7ControlEv	Tz::GumiPause::Control()		high
00295158	204	loop	near	m2c	46.18	00362640	_ZN2Tz10JmWorldSel10GetCur2IdxEi	Tz::JmWorldSel::GetCur2Idx(int)		high
002969e0	204	branchy	near	m2c	87.78	00357e64	_ZN2Tz8JmReport9FileAllocEv	Tz::JmReport::FileAlloc()		med
002acf48	204	loop	near	e3	99.88	00333ed8	_ZN2Tz10JmComplete8CheckAllEv	Tz::JmComplete::CheckAll()		high
002da040	204	float	near	lift	68.51	0063c820	_ZN2Ti18MGHachimitsuPlayer5resetEv	Ti::MGHachimitsuPlayer::reset()		med
0011c148	200	float	near	ghidra	18.62	000ed82c	_ZN2kn8IKAdjust3setEPNS_5ModelEjbbf	kn::IKAdjust::set(kn::Model*, unsigned int, bool, bool, float)		sim-low
0011f2f0	200	branchy	near	m2c	83.86	000f1334	_ZN2kn10modelSetupEPv	kn::modelSetup(void*)		sim-low
00131810	200	float	near	lift	64.42	001032e8	_ZN2kn9MotionRAW4calcEPNS_8ModelObjEPKNS_7FMatrixEfPKNS_6ToFaceEPNS_8IKAdjustE	kn::MotionRAW::calc(kn::ModelObj*, kn::FMatrix const*, float, kn::ToFace const*, kn::IKAdjust*)		sim-vt-med
0013aed8	200	loop	near	ghidra	73.11	0004b0b0	_ZN2dk11COMMAND_ONE4exitEv	dk::COMMAND_ONE::exit()		sim-low
00143860	200	branchy	near	lift	86.08	0006ec48	_ZN2dk6Octree12getColorInfoERNS_4LineE	dk::Octree::getColorInfo(dk::Line&)		med
001705a8	200	loop	near	lift	80.58	0041518c	_ZN2YS10CACHE_BUFF9clearLinkEv	YS::CACHE_BUFF::clearLink()		med
00180448	200	float	near	m2c	79.14	0045ad34	_ZN2YS6MOTION11walk_to_runEiff	YS::MOTION::walk_to_run(int, float, float)		sim-low
00180e28	200	loop	near	m2c	98.56	0045964c	_ZN2YS6MOTION11exec_effectEv	YS::MOTION::exec_effect()		sim-low
00195d00	200	float	near	lift	94.12	004ce390	_ZN2YS11ACTION_HANG7controlEPNS_3OBJE	YS::ACTION_HANG::control(YS::OBJ*)		sim-high
00196540	200	branchy	near	lift	90.28	004bfba0	_ZN2YS10WORLDPOINT16ProgressCallbackEi	YS::WORLDPOINT::ProgressCallback(int)		sim-med
001a1b68	200	float	near	m2c	84.85	00498c38	_ZN2YS5SHEET14add_drive_timeEf	YS::SHEET::add_drive_time(float)		sim-high
001ba340	200	branchy	near	lift	75.42	004383d0	_ZN2YS11ITEM_EFFECT4execEv	YS::ITEM_EFFECT::exec()		sim-high
001bec68	200	loop	near	lift	91.58	0042bdf8	_ZN2YS13FIELD_COMMAND4makeEv	YS::FIELD_COMMAND::make()		sim-med
001cf8d0	200	float	near	lift	63.98	004ee370	_ZN2YS8NMPLAYER24_OVR_exec_command_playerEPKNS_12COMMAND_ELEME	YS::NMPLAYER::_OVR_exec_command_player(YS::COMMAND_ELEM const*)		sim-high
002328c0	200	loop	near	m2c	87.89	002bfb38	_ZN2sa5EVENT25set_bin_voice_all_fadeoutERNS_21BIN_VOICE_ALL_FADEOUTEP4TASK	sa::EVENT::set_bin_voice_all_fadeout(sa::BIN_VOICE_ALL_FADEOUT&, TASK*)		med
00272938	200	loop	near	lift	99.20	003982a4	_ZN2Tz8CmCustom14UpdateItemListEv	Tz::CmCustom::UpdateItemList()		sim-high
00274cf0	200	branchy	near	ghidra	27.42	002f55c0	_ZN2Tz6Jiminy8LoadDataEi	Tz::Jiminy::LoadData(int)		high
00285760	200	branchy	near	lift	86.86	002eef50	_ZN2Tz6Ending7SelCtrlEv	Tz::Ending::SelCtrl()		sim-high
00287df0	200	branchy	near	lift	69.02	0036dc2c	_ZN2Tz8MenuBase5PadSEEibbPFbiEb	Tz::MenuBase::PadSE(int, bool, bool, bool (*)(int), bool)		sim-med
0028dbf8	200	loop	near	ghidra	63.66	00376bcc	_ZN2Tz8MenuUtil9GetLaySeqEPNS_6LayoutEPKsS4_	Tz::MenuUtil::GetLaySeq(Tz::Layout*, short const*, short const*)		sim-high
002b3c38	200	branchy	near	m2c	57.23	00351fa0	_ZN2Tz8JmPuzzle12GameSelCheckEj	Tz::JmPuzzle::GameSelCheck(unsigned int)		sim-high
0031c450	200	loop	near	m2c	88.51	006a9f00	_ZN2dk5TIMERD1Ev	dk::TIMER::~TIMER()		sim-vt-high
